Index,Season,Week,Day,Date,Time,Home,Away,ScoreH,ScoreA,Attendance,Venue,Longitude,Latitude,Capacity,H_Followers,A_Followers,Rank_H,Rank_A,Families,Period,Weekend,TemperatureC,DewPoint,RH,LaggedAttendance,RankDiff,GameImp
1097,2016,1,Friday,2016-08-12,21:05:00,Al-Nassr,Al-Fateh,4,1,11264,King Fahad International Stadium,46.839236,24.788206,67000,3100000,161100,1,1,No,Night,Yes,37,-1.4,8.8,NA,0,1
1098,2016,1,Saturday,2016-08-13,20:45:00,Al-Hilal,Al-Batin,2,0,15371,King Fahad International Stadium,46.839236,24.788206,67000,9600000,98200,1,1,No,Night,Yes,37.2,-2.1,8.26,NA,0,1
1099,2016,1,Sunday,2016-08-14,20:45:00,Al-Ettifaq,Al-Ahli,1,4,6350,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,2000000,1,1,No,Night,No,35,15,30.3,NA,0,1
1100,2016,2,Thursday,2016-08-18,20:45:00,Al-Raed,Al-Wehda,3,1,3294,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,226600,10,6,No,Night,Yes,43,10,14.18,7017,4,1
1101,2016,2,Friday,2016-08-19,18:50:00,Al-Qadisiyah,Al-Faisaly,1,1,199,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,103900,8,3,No,Night,Yes,32,25,66.58,NA,5,1
1102,2016,2,Friday,2016-08-19,21:05:00,Al-Taawoun,Al-Hilal,0,2,11966,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,9600000,9,4,No,Night,Yes,42,10,14.95,NA,5,1
1103,2016,2,Saturday,2016-08-20,19:10:00,Al-Batin,Al-Shabab,1,0,3020,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,414900,12,7,No,Night,Yes,38.2,11,19.58,NA,5,1
1104,2016,2,Saturday,2016-08-20,21:05:00,Al-Fateh,Al-Ahli,0,1,4179,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,2000000,13,1,No,Night,Yes,34,2,13.28,NA,12,1
1105,2016,2,Saturday,2016-08-20,21:05:00,Al-Khaleej,Al-Ittihad,2,3,3027,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,4000000,11,5,No,Night,Yes,33,15,33.88,NA,6,1
1106,2016,2,Saturday,2016-08-20,21:05:00,Al-Ettifaq,Al-Nassr,1,0,7450,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,3100000,14,2,No,Night,Yes,18,13,72.58,6350,12,1
1107,2016,3,Friday,2016-09-16,18:25:00,Al-Khaleej,Al-Batin,2,2,112,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,98200,12,7,No,Night,Yes,29,20,58.35,3027,5,1
1108,2016,3,Friday,2016-09-16,18:45:00,Al-Taawoun,Al-Raed,2,1,3501,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,149200,13,5,No,Night,Yes,40,7,13.57,11966,8,1
1109,2016,3,Friday,2016-09-16,20:45:00,Al-Hilal,Al-Ettifaq,1,2,7484,King Fahad International Stadium,46.839236,24.788206,67000,9600000,226500,2,6,No,Night,Yes,34.5,7.5,18.95,15371,4,1
1110,2016,3,Saturday,2016-09-17,18:40:00,Al-Faisaly,Al-Fateh,0,0,204,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,161100,4,14,No,Night,Yes,33,-3,9.76,214,10,1
1111,2016,3,Saturday,2016-09-17,20:45:00,Al-Nassr,Al-Qadisiyah,1,0,2689,King Fahad International Stadium,46.839236,24.788206,67000,3100000,91700,8,10,No,Night,Yes,35.3,1.5,11.92,11264,2,1
1112,2016,3,Sunday,2016-09-18,20:45:00,Al-Shabab,Al-Ahli,3,2,3101,King Fahad International Stadium,46.839236,24.788206,67000,414900,2000000,11,1,No,Night,No,35,-2.3,9.19,1406,10,1
1113,2016,3,Sunday,2016-09-18,20:45:00,Al-Wehda,Al-Ittihad,3,5,3270,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,4000000,9,3,No,Night,No,34,26,63.14,681,6,1
1114,2016,4,Wednesday,2016-09-21,20:25:00,Al-Ettifaq,Al-Batin,2,1,2246,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,98200,2,7,No,Night,No,27,15,47.82,7450,5,1
1115,2016,4,Thursday,2016-09-22,18:40:00,Al-Raed,Al-Fateh,3,2,2879,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,161100,9,14,No,Night,Yes,38,9,17.31,3294,5,1
1116,2016,4,Thursday,2016-09-22,20:25:00,Al-Qadisiyah,Al-Hilal,1,2,5820,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,91700,9600000,12,4,No,Night,Yes,29,23,70.11,199,8,1
1117,2016,4,Thursday,2016-09-22,20:25:00,Al-Nassr,Al-Khaleej,0,1,4438,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,78100,5,13,No,Night,Yes,31.8,-0.5,12.55,2689,8,1
1118,2016,4,Friday,2016-09-23,18:30:00,Al-Shabab,Al-Taawoun,2,2,1125,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,208700,8,10,No,Night,Yes,31.2,-3.3,10.56,3101,2,1
1119,2016,4,Friday,2016-09-23,18:35:00,Al-Faisaly,Al-Wehda,2,1,205,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,226600,6,11,No,Night,Yes,28,-4,12.05,204,5,1
1120,2016,4,Friday,2016-09-23,20:45:00,Al-Ahli,Al-Ittihad,1,1,49732,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,4000000,3,1,No,Night,Yes,32,26,70.66,NA,2,1
1121,2016,5,Friday,2016-10-14,17:55:00,Al-Fateh,Al-Ettifaq,0,0,1408,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,226500,14,2,No,Night,Yes,24,3,25.43,4179,12,1
1122,2016,5,Friday,2016-10-14,17:55:00,Al-Khaleej,Al-Shabab,1,2,498,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,414900,9,8,No,Night,Yes,25,9,36.26,112,1,1
1123,2016,5,Friday,2016-10-14,18:10:00,Al-Batin,Al-Raed,4,0,1002,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,149200,10,7,No,Night,Yes,27.6,10,33.26,3020,3,1
1124,2016,5,Friday,2016-10-14,20:15:00,Al-Ittihad,Al-Taawoun,3,1,17571,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,208700,1,11,No,Night,Yes,30,23,66.18,3970,10,1
1125,2016,5,Saturday,2016-10-15,20:00:00,Al-Ahli,Al-Qadisiyah,2,0,14388,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,91700,5,13,No,Night,Yes,30.2,25,73.78,49732,8,1
1126,2016,5,Saturday,2016-10-15,20:00:00,Al-Hilal,Al-Faisaly,4,0,8318,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,103900,3,4,No,Night,Yes,27.5,-1.4,15.05,7484,1,1
1127,2016,5,Saturday,2016-10-15,20:00:00,Al-Wehda,Al-Nassr,0,3,2275,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,3100000,12,6,No,Night,Yes,33,24,59.27,3270,6,1
1128,2016,6,Thursday,2016-10-20,18:10:00,Al-Taawoun,Al-Fateh,0,0,3143,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,161100,11,14,No,Night,Yes,33,8,21.32,3501,3,1
1129,2016,6,Thursday,2016-10-20,20:00:00,Al-Khaleej,Al-Hilal,1,6,5242,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,78100,9600000,10,2,No,Night,Yes,26,11,39.06,498,8,1
1130,2016,6,Thursday,2016-10-20,20:15:00,Al-Ittihad,Al-Shabab,0,1,32196,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,414900,1,6,No,Night,Yes,30,24,70.29,17571,5,1
1131,2016,6,Friday,2016-10-21,17:45:00,Al-Ettifaq,Al-Wehda,1,3,1530,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,226600,4,12,No,Night,Yes,26,0,18.21,2246,8,1
1132,2016,6,Friday,2016-10-21,18:00:00,Al-Batin,Al-Qadisiyah,1,1,1017,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,91700,8,13,No,Night,Yes,27.4,8,29.4,1002,5,1
1133,2016,6,Friday,2016-10-21,18:10:00,Al-Raed,Al-Faisaly,1,0,1723,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,103900,9,7,No,Night,Yes,32,5,18.35,2879,2,1
1134,2016,6,Friday,2016-10-21,20:15:00,Al-Nassr,Al-Ahli,1,0,16501,King Fahad International Stadium,46.839236,24.788206,67000,3100000,2000000,5,3,No,Night,Yes,25.5,-1.4,16.94,4438,2,1
1135,2016,7,Friday,2016-10-28,17:40:00,Al-Qadisiyah,Al-Taawoun,0,1,221,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,91700,208700,13,11,No,Night,Yes,25,18,65.15,5820,2,1
1136,2016,7,Friday,2016-10-28,18:00:00,Al-Raed,Al-Ettifaq,2,0,1942,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,226500,7,6,No,Night,Yes,30,5,20.57,1723,1,1
1137,2016,7,Friday,2016-10-28,20:00:00,Al-Hilal,Al-Ittihad,0,2,35033,King Fahad International Stadium,46.839236,24.788206,67000,9600000,4000000,1,2,No,Night,Yes,24.5,0.5,20.64,8318,1,1
1138,2016,7,Saturday,2016-10-29,18:10:00,Al-Shabab,Al-Fateh,2,0,647,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,161100,4,14,No,Night,Yes,24.8,-0.1,19.41,1125,10,1
1139,2016,7,Saturday,2016-10-29,19:50:00,Al-Wehda,Al-Batin,5,1,603,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,98200,10,8,No,Night,Yes,30,25,74.63,2275,2,1
1140,2016,7,Saturday,2016-10-29,19:50:00,Al-Faisaly,Al-Nassr,1,2,1629,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,3100000,9,3,No,Night,Yes,22,-3,18.58,205,6,1
1141,2016,7,Saturday,2016-10-29,20:00:00,Al-Ahli,Al-Khaleej,4,1,8811,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,78100,5,12,No,Night,Yes,30,22,62.28,14388,7,1
1142,2016,8,Thursday,2016-11-03,17:55:00,Al-Faisaly,Al-Shabab,0,1,462,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,414900,11,4,No,Night,Yes,21,8,43.17,1629,7,1
1143,2016,8,Thursday,2016-11-03,19:50:00,Al-Nassr,Al-Raed,3,1,5195,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,149200,3,6,No,Night,Yes,23.3,6.5,33.87,16501,3,1
1144,2016,8,Thursday,2016-11-03,20:00:00,Al-Ittihad,Al-Batin,2,0,16898,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,98200,1,9,No,Night,Yes,29.5,21,60.29,32196,8,1
1145,2016,8,Friday,2016-11-04,17:35:00,Al-Qadisiyah,Al-Khaleej,0,0,318,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,78100,13,12,No,Night,Yes,21,13,60.24,221,1,1
1146,2016,8,Friday,2016-11-04,20:00:00,Al-Ahli,Al-Wehda,4,0,17923,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,226600,5,8,No,Night,Yes,29.5,22,64.1,8811,3,1
1147,2016,8,Saturday,2016-11-05,17:35:00,Al-Ettifaq,Al-Taawoun,3,0,1235,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,208700,7,10,No,Night,Yes,23,17,68.97,1530,3,1
1148,2016,8,Saturday,2016-11-05,20:00:00,Al-Fateh,Al-Hilal,0,1,8071,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,9600000,14,2,No,Night,Yes,21,0,24.62,1408,12,1
1149,2016,9,Friday,2016-11-18,17:35:00,Al-Fateh,Al-Qadisiyah,1,1,1131,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,91700,14,13,No,Night,Yes,18,8,52.01,8071,1,1
1150,2016,9,Friday,2016-11-18,19:45:00,Al-Taawoun,Al-Faisaly,0,0,4113,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,103900,11,10,No,Night,Yes,26,4,24.22,3143,1,1
1151,2016,9,Saturday,2016-11-19,17:35:00,Al-Khaleej,Al-Ettifaq,1,2,863,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,226500,12,6,No,Night,Yes,20,16,77.77,5242,6,1
1152,2016,9,Saturday,2016-11-19,19:45:00,Al-Shabab,Al-Wehda,0,0,884,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,226600,4,8,No,Night,Yes,20.6,-4.3,18.37,647,4,1
1153,2016,9,Sunday,2016-11-20,19:45:00,Al-Batin,Al-Ahli,0,1,1644,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,2000000,9,5,No,Night,No,18,4,39.46,1017,4,1
1154,2016,9,Sunday,2016-11-20,19:45:00,Al-Hilal,Al-Raed,2,1,5132,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,149200,2,7,No,Night,No,19,-1.8,24.43,35033,5,1
1155,2016,9,Sunday,2016-11-20,19:55:00,Al-Ittihad,Al-Nassr,0,1,23038,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,3100000,1,3,No,Night,No,28,21,65.77,16898,2,1
1156,2016,10,Thursday,2016-11-24,17:30:00,Al-Ettifaq,Al-Faisaly,3,1,2750,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,226500,103900,6,9,No,Night,Yes,20,10,52.54,1235,3,1
1157,2016,10,Thursday,2016-11-24,19:40:00,Al-Wehda,Al-Khaleej,1,2,804,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,78100,8,13,No,Night,Yes,27,17,54.33,603,5,1
1158,2016,10,Friday,2016-11-25,17:40:00,Al-Batin,Al-Fateh,1,1,473,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,161100,11,14,No,Night,Yes,13.4,2,45.97,1644,3,1
1159,2016,10,Friday,2016-11-25,17:50:00,Al-Taawoun,Al-Nassr,2,1,5013,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,3100000,10,2,No,Night,Yes,15,-9,18.23,4113,8,1
1160,2016,10,Friday,2016-11-25,20:00:00,Al-Ahli,Al-Hilal,1,2,51659,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,9600000,3,1,No,Night,Yes,27,14,44.83,17923,2,1
1161,2016,10,Saturday,2016-11-26,17:55:00,Al-Raed,Al-Shabab,2,2,2967,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,414900,7,5,No,Night,Yes,18,16,88.1,1942,2,1
1162,2016,10,Saturday,2016-11-26,19:50:00,Al-Qadisiyah,Al-Ittihad,0,3,3733,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,91700,4000000,12,4,No,Night,Yes,19,16,82.75,318,8,1
1163,2016,11,Thursday,2016-12-01,19:40:00,Al-Nassr,Al-Batin,4,0,4431,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,98200,3,10,No,Night,Yes,21.3,12.3,56.49,5195,7,1
1164,2016,11,Thursday,2016-12-01,19:40:00,Al-Faisaly,Al-Ahli,3,6,704,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,2000000,11,4,No,Night,Yes,20,13,64.07,462,7,1
1165,2016,11,Friday,2016-12-02,17:25:00,Al-Qadisiyah,Al-Raed,3,0,263,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,149200,14,7,No,Night,Yes,23,17,68.97,3733,7,1
1166,2016,11,Friday,2016-12-02,19:40:00,Al-Ittihad,Al-Ettifaq,4,1,28532,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,226500,2,6,No,Night,Yes,25,19,69.36,23038,4,1
1167,2016,11,Friday,2016-12-02,19:55:00,Al-Hilal,Al-Shabab,3,0,16075,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,414900,1,5,No,Night,Yes,22.4,11.7,50.77,5132,4,1
1168,2016,11,Saturday,2016-12-03,14:45:00,Al-Fateh,Al-Wehda,4,2,1214,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,226600,13,9,No,Daytime,Yes,21,17,77.92,1131,4,1
1169,2016,11,Saturday,2016-12-03,17:30:00,Al-Khaleej,Al-Taawoun,0,1,103,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,208700,12,8,No,Night,Yes,21,14,64.29,863,4,1
1170,2016,12,Thursday,2016-12-08,17:40:00,Al-Batin,Al-Taawoun,1,0,2577,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,208700,10,7,No,Night,Yes,11.6,7,73.38,473,3,1
1171,2016,12,Thursday,2016-12-08,19:55:00,Al-Hilal,Al-Wehda,6,0,8458,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,226600,1,9,No,Night,Yes,14.9,1.2,39.4,16075,8,1
1172,2016,12,Friday,2016-12-09,17:30:00,Al-Ettifaq,Al-Qadisiyah,2,2,2566,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,91700,6,12,No,Night,Yes,15,5,51.21,2750,6,1
1173,2016,12,Friday,2016-12-09,19:55:00,Al-Shabab,Al-Nassr,1,1,8175,King Fahad International Stadium,46.839236,24.788206,67000,414900,3100000,5,3,No,Night,Yes,13.8,-3.7,29.54,884,2,1
1174,2016,12,Friday,2016-12-09,19:55:00,Al-Ahli,Al-Raed,1,0,11689,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,149200,4,8,No,Night,Yes,26,18,61.39,51659,4,1
1175,2016,12,Saturday,2016-12-10,14:55:00,Al-Fateh,Al-Khaleej,2,4,2134,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,78100,13,14,No,Daytime,Yes,11,-8,25.59,1214,1,1
1176,2016,12,Saturday,2016-12-10,19:45:00,Al-Faisaly,Al-Ittihad,2,4,1402,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,4000000,11,2,No,Night,Yes,11,-1,43.34,704,9,1
1177,2016,13,Wednesday,2016-12-14,19:45:00,Al-Wehda,Al-Qadisiyah,2,5,679,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,91700,11,12,No,Night,No,24,15,57.15,804,1,1
1178,2016,13,Thursday,2016-12-15,15:05:00,Al-Batin,Al-Faisaly,0,0,2927,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,103900,9,13,No,Daytime,Yes,10.4,8,85.08,2577,4,1
1179,2016,13,Thursday,2016-12-15,17:50:00,Al-Shabab,Al-Ettifaq,1,1,757,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,226500,5,6,No,Night,Yes,15.5,0.8,36.83,8175,1,1
1180,2016,13,Friday,2016-12-16,17:55:00,Al-Raed,Al-Khaleej,3,2,3048,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,78100,8,10,No,Night,Yes,16,5,48.03,2967,2,1
1181,2016,13,Friday,2016-12-16,20:00:00,Al-Nassr,Al-Hilal,1,1,27181,King Fahad International Stadium,46.839236,24.788206,67000,3100000,9600000,3,1,No,Night,Yes,12,-1.4,39.4,4431,2,1
1182,2016,13,Saturday,2016-12-17,18:25:00,Al-Ittihad,Al-Fateh,3,2,22094,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,161100,2,14,No,Night,Yes,24.6,16,58.78,28532,12,1
1183,2016,13,Saturday,2016-12-17,19:45:00,Al-Taawoun,Al-Ahli,2,3,2774,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,2000000,7,4,No,Night,Yes,19,8,48.86,5013,3,1
1184,2016,14,Wednesday,2016-12-21,17:30:00,Al-Qadisiyah,Al-Shabab,1,1,545,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,414900,10,5,No,Night,No,13,8,71.66,263,5,1
1185,2016,14,Wednesday,2016-12-21,17:40:00,Al-Batin,Al-Hilal,0,2,4583,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,9600000,9,2,No,Night,No,9,1,57.28,2927,7,1
1186,2016,14,Wednesday,2016-12-21,19:45:00,Al-Fateh,Al-Nassr,1,2,3714,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,3100000,14,4,No,Night,No,13,6,62.48,2134,10,1
1187,2016,14,Thursday,2016-12-22,17:30:00,Al-Khaleej,Al-Faisaly,1,1,126,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,103900,11,12,No,Night,Yes,17,11,67.77,103,1,1
1188,2016,14,Thursday,2016-12-22,19:45:00,Al-Ahli,Al-Ettifaq,4,1,14743,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,226500,3,6,No,Night,Yes,26.2,19,64.59,11689,3,1
1189,2016,14,Friday,2016-12-23,18:00:00,Al-Taawoun,Al-Wehda,3,1,2596,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,226600,8,13,No,Night,Yes,24,15,57.15,2774,5,1
1190,2016,14,Friday,2016-12-23,19:45:00,Al-Ittihad,Al-Raed,3,2,32800,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,149200,1,7,No,Night,Yes,27.6,20,63.3,22094,6,1
1191,2016,15,Thursday,2016-12-29,18:00:00,Al-Faisaly,Al-Qadisiyah,3,2,317,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,91700,12,9,No,Night,Yes,16,8,59.04,1402,3,1
1192,2016,15,Friday,2016-12-30,17:55:00,Al-Shabab,Al-Batin,3,1,658,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,98200,5,10,No,Night,Yes,18.8,6.3,44.04,757,5,1
1193,2016,15,Friday,2016-12-30,19:50:00,Al-Wehda,Al-Raed,2,1,309,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,149200,13,8,No,Night,Yes,21,15,68.58,679,5,1
1194,2016,15,Saturday,2016-12-31,19:50:00,Al-Hilal,Al-Taawoun,4,2,6386,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,208700,1,7,No,Night,Yes,19.3,3,33.9,8458,6,1
1195,2016,15,Saturday,2016-12-31,19:50:00,Al-Ahli,Al-Fateh,2,0,9560,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,161100,2,14,No,Night,Yes,23.2,16,63.94,14743,12,1
1196,2016,15,Sunday,2017-01-01,19:50:00,Al-Nassr,Al-Ettifaq,2,0,4638,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,226500,4,6,No,Night,No,19.2,2.5,32.92,27181,2,1
1197,2016,15,Tuesday,2017-01-03,19:50:00,Al-Ittihad,Al-Khaleej,1,1,15179,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,78100,3,11,No,Night,No,23.8,16,61.67,32800,8,1
1198,2016,16,Thursday,2017-01-26,18:25:00,Al-Raed,Al-Taawoun,3,2,7859,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,208700,8,7,No,Night,Yes,24,8,35.97,3048,1,1
1199,2016,16,Thursday,2017-01-26,20:15:00,Al-Qadisiyah,Al-Nassr,3,2,4022,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,3100000,10,3,No,Night,Yes,14,6,58.55,545,7,1
1200,2016,16,Friday,2017-01-27,15:35:00,Al-Batin,Al-Khaleej,1,0,2207,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,78100,13,11,No,Daytime,Yes,14.6,4,49,4583,2,1
1201,2016,16,Friday,2017-01-27,18:05:00,Al-Fateh,Al-Faisaly,1,0,1097,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,103900,14,9,No,Night,Yes,17,-2,27.29,3714,5,1
1202,2016,16,Friday,2017-01-27,20:15:00,Al-Ahli,Al-Shabab,3,1,40591,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,414900,2,5,No,Night,Yes,22.5,15,62.57,9560,3,1
1203,2016,16,Saturday,2017-01-28,20:15:00,Al-Ittihad,Al-Wehda,1,0,18197,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,226600,4,12,No,Night,Yes,22,12,53.06,15179,8,1
1204,2016,16,Saturday,2017-01-28,20:15:00,Al-Ettifaq,Al-Hilal,0,1,14640,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,9600000,6,1,No,Night,Yes,18,13,72.58,2566,5,1
1205,2016,17,Wednesday,2017-02-01,18:05:00,Al-Fateh,Al-Raed,3,1,1612,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,149200,14,7,No,Night,No,17,-4,23.52,1097,7,1
1206,2016,17,Wednesday,2017-02-01,18:25:00,Al-Taawoun,Al-Shabab,2,0,6838,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,414900,8,5,No,Night,No,15,2,41.45,2596,3,1
1207,2016,17,Thursday,2017-02-02,15:35:00,Al-Batin,Al-Ettifaq,2,0,2927,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,226500,10,6,No,Daytime,Yes,6,2,75.52,2207,4,1
1208,2016,17,Thursday,2017-02-02,20:20:00,Al-Hilal,Al-Qadisiyah,1,1,7336,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,91700,1,9,No,Night,Yes,11.4,-6.6,27.76,6386,8,1
1209,2016,17,Friday,2017-02-03,20:20:00,Al-Ittihad,Al-Ahli,1,4,52909,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,2000000,3,2,No,Night,Yes,26.2,0,17.99,18197,1,1
1210,2016,17,Saturday,2017-02-04,18:50:00,Al-Wehda,Al-Faisaly,0,1,2137,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,103900,13,11,No,Night,Yes,28,4,21.54,309,2,1
1211,2016,17,Saturday,2017-02-04,20:20:00,Al-Khaleej,Al-Nassr,0,3,1682,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,3100000,12,4,No,Night,Yes,7,-9,31,126,8,1
1212,2016,18,Thursday,2017-02-09,20:15:00,Al-Qadisiyah,Al-Ahli,4,1,5002,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,91700,2000000,11,2,No,Night,Yes,16,7,55.14,4022,9,1
1213,2016,18,Thursday,2017-02-09,20:15:00,Al-Faisaly,Al-Hilal,0,2,2506,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,9600000,10,1,No,Night,Yes,16,-3,27.01,317,9,1
1214,2016,18,Friday,2017-02-10,18:25:00,Al-Shabab,Al-Khaleej,1,1,525,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,78100,5,13,No,Night,Yes,17.9,-1.1,27.55,658,8,1
1215,2016,18,Friday,2017-02-10,20:15:00,Al-Nassr,Al-Wehda,2,1,3506,King Fahad International Stadium,46.839236,24.788206,67000,3100000,226600,3,14,No,Night,Yes,17.9,-1.1,27.55,4638,11,1
1216,2016,18,Saturday,2017-02-11,18:10:00,Al-Ettifaq,Al-Fateh,2,2,1063,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,161100,6,12,No,Night,Yes,15,12,82.26,14640,6,1
