Index,Week,Day,Date,Time,Home,Away,ScoreH,ScoreA,Attendance,Venue,Longitude,Latitude,Capacity,H_Followers,A_Followers,Families,Period,Weekend,PosH,PosA
1677,28,Friday,2019-04-19,20:45:00,Al-Ahli,Al-Wehda,3,2,4983,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,226600,Yes,Night,Yes,5,7
1678,28,Saturday,2019-04-20,18:55:00,Al-Shabab,Al-Hazem,2,0,1276,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,49700,Yes,Night,Yes,3,11
1679,28,Saturday,2019-04-20,20:30:00,Al-Fayha,Al-Faisaly,3,4,1707,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,103900,Yes,Night,Yes,13,6
1680,28,Monday,2019-04-29,19:00:00,Al-Hilal,Al-Taawoun,0,2,22335,King Saud University Stadium,46.626176,24.73015,25000,9600000,208700,Yes,Night,No,1,4
1681,29,Saturday,2019-05-11,22:30:00,Al-Batin,Ohod,0,1,2967,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,79700,Yes,Night,Yes,15,16
1682,29,Saturday,2019-05-11,22:30:00,Al-Ittihad,Al-Fateh,6,2,40047,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,161100,Yes,Night,Yes,11,8
1683,29,Saturday,2019-05-11,22:30:00,Al-Wehda,Al-Qadisiyah,4,0,477,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,91700,Yes,Night,Yes,7,14
1684,29,Saturday,2019-05-11,22:30:00,Al-Raed,Al-Fayha,0,0,1360,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,70800,Yes,Night,Yes,9,13
1685,29,Saturday,2019-05-11,22:30:00,Al-Ettifaq,Al-Hilal,0,1,10365,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,9600000,Yes,Night,Yes,10,2
1686,29,Saturday,2019-05-11,22:30:00,Al-Hazem,Al-Nassr,0,3,6200,King Abdullah Sport City Stadium,43.9478,26.3789,25000,49700,3100000,Yes,Night,Yes,12,1
1687,29,Saturday,2019-05-11,22:30:00,Al-Shabab,Al-Taawoun,0,0,1474,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,208700,Yes,Night,Yes,3,4
1688,29,Saturday,2019-05-11,22:30:00,Al-Faisaly,Al-Ahli,1,4,503,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,2000000,Yes,Night,Yes,6,5
1689,30,Thursday,2019-05-16,22:30:00,Ohod,Al-Ittihad,1,0,5000,Prince Mohammed bin Abdul Aziz Stadium,42.49007,18.223043,20000,79700,4000000,Yes,Night,Yes,16,10
1690,30,Thursday,2019-05-16,22:30:00,Al-Hilal,Al-Shabab,3,2,10000,King Saud University Stadium,46.626176,24.73015,25000,9600000,414900,Yes,Night,Yes,2,3
1691,30,Thursday,2019-05-16,22:30:00,Al-Ahli,Al-Ettifaq,5,0,4000,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,226500,Yes,Night,Yes,5,11
1692,30,Thursday,2019-05-16,22:30:00,Al-Fayha,Al-Wehda,5,2,1000,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,226600,Yes,Night,Yes,13,7
1693,30,Thursday,2019-05-16,22:30:00,Al-Fateh,Al-Raed,0,4,250,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,149200,Yes,Night,Yes,8,9
1694,30,Thursday,2019-05-16,22:30:00,Al-Nassr,Al-Batin,2,1,59174,King Fahad International Stadium,46.839236,24.788206,67000,3100000,98200,Yes,Night,Yes,1,15
1695,30,Thursday,2019-05-16,22:30:00,Al-Qadisiyah,Al-Hazem,2,2,500,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,49700,Yes,Night,Yes,14,12
1696,30,Thursday,2019-05-16,22:30:00,Al-Taawoun,Al-Faisaly,2,1,1500,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,103900,Yes,Night,Yes,4,6
1697,1,Thursday,2019-08-22,19:00:00,Al-Nassr,Damac,2,0,11246,King Fahad International Stadium,46.839236,24.788206,67000,3100000,72400,Yes,Night,Yes,1,1
1698,1,Thursday,2019-08-22,20:50:00,Al-Ahli,Al-Adalah,1,1,7544,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,25400,Yes,Night,Yes,1,1
1699,1,Friday,2019-08-23,19:00:00,Al-Hilal,Abha,4,2,18022,King Saud University Stadium,46.626176,24.73015,25000,9600000,56800,Yes,Night,Yes,1,1
1700,1,Friday,2019-08-23,19:10:00,Al-Taawoun,Al-Hazem,1,1,2129,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,49700,Yes,Night,Yes,1,1
1701,1,Friday,2019-08-23,20:50:00,Al-Ittihad,Al-Raed,3,1,31718,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,149200,Yes,Night,Yes,1,1
1702,1,Saturday,2019-08-24,18:50:00,Al-Fateh,Al-Shabab,1,2,5221,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,414900,Yes,Night,Yes,1,1
1703,1,Saturday,2019-08-24,19:05:00,Al-Faisaly,Al-Fayha,0,0,3495,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,70800,Yes,Night,Yes,1,1
1704,1,Saturday,2019-08-24,20:50:00,Al-Wehda,Al-Ettifaq,0,2,2482,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,226500,Yes,Night,Yes,1,1
1705,2,Thursday,2019-08-29,18:45:00,Al-Adalah,Damac,4,0,11922,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,25400,72400,Yes,Night,Yes,9,15
1706,2,Thursday,2019-08-29,20:20:00,Al-Fayha,Al-Hazem,2,1,5752,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,49700,Yes,Night,Yes,11,7
1707,2,Friday,2019-08-30,18:55:00,Al-Shabab,Al-Faisaly,0,0,3976,King Fahad International Stadium,46.839236,24.788206,67000,414900,103900,Yes,Night,Yes,5,10
1708,2,Friday,2019-08-30,20:40:00,Al-Wehda,Abha,1,2,1146,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,56800,Yes,Night,Yes,16,12
1709,2,Friday,2019-08-30,20:40:00,Al-Fateh,Al-Nassr,0,1,12663,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,3100000,Yes,Night,Yes,13,3
1710,2,Saturday,2019-08-31,18:40:00,Al-Ettifaq,Al-Ahli,1,2,10010,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,2000000,Yes,Night,Yes,4,6
1711,2,Saturday,2019-08-31,19:05:00,Al-Raed,Al-Hilal,0,5,11601,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,9600000,Yes,Night,Yes,14,1
1712,3,Friday,2019-09-13,18:50:00,Damac,Al-Ittihad,2,1,14680,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,72400,4000000,Yes,Night,Yes,16,2
1713,3,Friday,2019-09-13,18:50:00,Al-Taawoun,Al-Adalah,3,2,2119,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,25400,Yes,Night,Yes,8,4
1714,3,Friday,2019-09-13,20:35:00,Al-Nassr,Al-Shabab,0,0,12224,King Fahad International Stadium,46.839236,24.788206,67000,3100000,414900,Yes,Night,Yes,3,6
1715,3,Saturday,2019-09-14,18:40:00,Al-Hilal,Al-Fayha,1,1,15561,King Saud University Stadium,46.626176,24.73015,25000,9600000,70800,Yes,Night,Yes,1,7
1716,3,Saturday,2019-09-14,18:50:00,Abha,Al-Raed,1,1,1222,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,56800,149200,Yes,Night,Yes,8,15
1717,3,Saturday,2019-09-14,20:35:00,Al-Ahli,Al-Wehda,1,2,12688,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,226600,Yes,Night,Yes,5,14
1718,3,Sunday,2019-09-15,18:50:00,Al-Hazem,Al-Ettifaq,0,6,4050,Al-Hazm Club Stadium,43.50235,25.862347,3000,49700,226500,Yes,Night,No,11,9
1719,3,Sunday,2019-09-15,20:10:00,Al-Faisaly,Al-Fateh,3,2,4450,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,161100,Yes,Night,No,10,13
1720,4,Thursday,2019-09-19,18:50:00,Damac,Al-Shabab,1,1,9035,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,72400,414900,Yes,Night,Yes,13,10
1721,4,Friday,2019-09-20,18:20:00,Al-Adalah,Abha,2,1,12640,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,25400,56800,Yes,Night,Yes,3,12
1722,4,Friday,2019-09-20,18:35:00,Al-Fayha,Al-Wehda,0,1,4237,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,226600,Yes,Night,Yes,11,9
1723,4,Friday,2019-09-20,20:20:00,Al-Nassr,Al-Hazem,0,1,11017,King Fahad International Stadium,46.839236,24.788206,67000,3100000,49700,Yes,Night,Yes,6,14
1724,4,Saturday,2019-09-21,18:15:00,Al-Ettifaq,Al-Faisaly,0,1,8213,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,103900,Yes,Night,Yes,7,2
1725,4,Saturday,2019-09-21,18:20:00,Al-Fateh,Al-Ahli,0,2,14000,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,2000000,Yes,Night,Yes,16,5
1726,4,Saturday,2019-09-21,20:20:00,Al-Ittihad,Al-Hilal,1,3,43783,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,9600000,Yes,Night,Yes,2,1
1727,5,Thursday,2019-09-26,18:45:00,Abha,Al-Ettifaq,1,0,8400,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,56800,226500,Yes,Night,Yes,10,3
1728,5,Thursday,2019-09-26,20:15:00,Al-Hilal,Al-Taawoun,2,1,17989,King Saud University Stadium,46.626176,24.73015,25000,9600000,208700,Yes,Night,Yes,1,12
1729,5,Friday,2019-09-27,18:25:00,Al-Shabab,Al-Ittihad,1,2,10461,King Fahad International Stadium,46.839236,24.788206,67000,414900,4000000,Yes,Night,Yes,7,8
1730,5,Friday,2019-09-27,20:15:00,Al-Wehda,Al-Fateh,2,0,3269,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,161100,Yes,Night,Yes,12,16
1731,5,Friday,2019-09-27,20:15:00,Al-Ahli,Al-Nassr,0,0,30198,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,3100000,Yes,Night,Yes,11,2
1732,5,Saturday,2019-09-28,18:30:00,Al-Faisaly,Al-Adalah,3,1,5600,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,25400,Yes,Night,Yes,5,8
1733,5,Saturday,2019-09-28,18:35:00,Al-Hazem,Damac,4,0,4603,Al-Hazm Club Stadium,43.50235,25.862347,3000,49700,72400,Yes,Night,Yes,14,13
1734,5,Saturday,2019-09-28,20:15:00,Al-Raed,Al-Fayha,2,0,3193,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,70800,Yes,Night,Yes,15,6
1735,2,Tuesday,2019-10-01,20:10:00,Al-Ittihad,Al-Taawoun,3,1,10350,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,208700,Yes,Night,No,4,4
1736,6,Thursday,2019-10-03,18:35:00,Damac,Al-Wehda,0,1,9613,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,72400,226600,Yes,Night,Yes,15,4
1737,6,Friday,2019-10-04,18:05:00,Al-Fateh,Al-Raed,2,2,7123,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,149200,Yes,Night,Yes,16,15
1738,6,Friday,2019-10-04,20:10:00,Al-Ittihad,Al-Hazem,1,2,20244,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,49700,Yes,Night,Yes,3,10
1739,6,Saturday,2019-10-05,18:00:00,Al-Ettifaq,Al-Hilal,1,4,13558,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,9600000,Yes,Night,Yes,11,1
1740,6,Saturday,2019-10-05,18:05:00,Al-Adalah,Al-Shabab,0,1,5441,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,25400,414900,Yes,Night,Yes,7,12
1741,6,Saturday,2019-10-05,18:20:00,Al-Fayha,Al-Ahli,0,3,3993,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,2000000,Yes,Night,Yes,13,5
1742,6,Saturday,2019-10-05,20:10:00,Al-Taawoun,Abha,1,0,2001,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,56800,Yes,Night,Yes,9,9
1743,7,Friday,2019-10-18,17:50:00,Al-Adalah,Al-Fateh,3,5,5915,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,25400,161100,Yes,Night,Yes,10,16
1744,7,Friday,2019-10-18,18:05:00,Al-Hilal,Damac,3,0,19889,King Saud University Stadium,46.626176,24.73015,25000,9600000,72400,Yes,Night,Yes,1,15
1745,7,Friday,2019-10-18,20:00:00,Al-Ahli,Al-Taawoun,3,1,9431,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,208700,Yes,Night,Yes,3,8
1746,7,Saturday,2019-10-19,18:05:00,Al-Shabab,Al-Ettifaq,2,1,6172,Prince Khalid bin Sultan Stadium,46.627541,24.804023,10000,414900,226500,Yes,Night,Yes,9,12
1747,7,Saturday,2019-10-19,18:10:00,Al-Raed,Al-Nassr,0,2,6745,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,3100000,Yes,Night,Yes,14,6
1748,7,Saturday,2019-10-19,20:00:00,Al-Wehda,Al-Ittihad,1,0,10756,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,4000000,Yes,Night,Yes,2,8
1749,7,Sunday,2019-10-20,18:25:00,Abha,Al-Fayha,1,1,1529,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,56800,70800,Yes,Night,No,11,14
1750,7,Sunday,2019-10-20,20:00:00,Al-Faisaly,Al-Hazem,1,0,4506,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,49700,Yes,Night,No,2,7
1751,8,Thursday,2019-10-24,17:45:00,Al-Ettifaq,Al-Adalah,1,0,10085,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,25400,Yes,Night,Yes,12,11
1752,8,Thursday,2019-10-24,19:55:00,Al-Shabab,Al-Wehda,2,0,5717,Prince Khalid bin Sultan Stadium,46.627541,24.804023,10000,414900,226600,Yes,Night,Yes,6,2
1753,8,Friday,2019-10-25,18:00:00,Al-Fayha,Al-Fateh,3,1,3802,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,161100,Yes,Night,Yes,13,15
1754,8,Friday,2019-10-25,18:20:00,Damac,Al-Raed,0,1,6916,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,72400,149200,Yes,Night,Yes,16,13
1755,8,Saturday,2019-10-26,18:05:00,Al-Taawoun,Al-Faisaly,2,1,2109,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,103900,Yes,Night,Yes,6,4
1756,8,Saturday,2019-10-26,18:10:00,Al-Hazem,Al-Ahli,2,1,3391,Al-Hazm Club Stadium,43.50235,25.862347,3000,49700,2000000,Yes,Night,Yes,8,3
1757,8,Sunday,2019-10-27,18:25:00,Al-Ittihad,Abha,1,2,7324,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,56800,Yes,Night,No,9,10
1758,8,Sunday,2019-10-27,19:55:00,Al-Hilal,Al-Nassr,1,2,21792,King Saud University Stadium,46.626176,24.73015,25000,9600000,3100000,Yes,Night,No,1,5
1759,9,Thursday,2019-10-31,18:00:00,Al-Fayha,Al-Ettifaq,1,1,3652,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,226500,Yes,Night,Yes,12,10
1760,9,Thursday,2019-10-31,19:50:00,Al-Ahli,Al-Ittihad,2,1,29724,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,4000000,Yes,Night,Yes,5,11
1761,9,Thursday,2019-10-31,19:50:00,Al-Fateh,Al-Hilal,3,3,13806,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,9600000,Yes,Night,Yes,15,1
1762,9,Friday,2019-11-01,17:55:00,Al-Faisaly,Damac,2,0,4229,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,72400,Yes,Night,Yes,4,16
1763,9,Friday,2019-11-01,18:00:00,Al-Raed,Al-Wehda,3,2,2161,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,226600,Yes,Night,Yes,14,4
1764,9,Saturday,2019-11-02,17:40:00,Al-Adalah,Al-Hazem,2,2,8134,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,25400,49700,Yes,Night,Yes,14,8
1765,9,Saturday,2019-11-02,18:00:00,Al-Taawoun,Al-Shabab,3,1,3566,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,414900,Yes,Night,Yes,7,3
1766,9,Saturday,2019-11-02,19:50:00,Al-Nassr,Abha,4,0,15632,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,56800,Yes,Night,Yes,5,9
1767,4,Wednesday,2019-11-06,18:00:00,Al-Raed,Al-Taawoun,0,3,11320,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,208700,Yes,Night,No,13,7
1768,6,Wednesday,2019-11-06,19:55:00,Al-Nassr,Al-Faisaly,2,0,11718,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,103900,Yes,Night,No,2,6
1769,10,Friday,2019-11-22,15:30:00,Abha,Al-Fateh,3,1,855,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,56800,161100,Yes,Daytime,Yes,9,15
1770,10,Friday,2019-11-22,17:55:00,Al-Hazem,Al-Raed,2,3,3328,Al-Hazm Club Stadium,43.50235,25.862347,3000,49700,149200,Yes,Night,Yes,8,10
1771,10,Friday,2019-11-22,19:40:00,Al-Shabab,Al-Fayha,0,1,10118,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,70800,Yes,Night,Yes,6,12
1772,10,Saturday,2019-11-23,15:30:00,Damac,Al-Taawoun,1,2,3644,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,72400,208700,Yes,Daytime,Yes,16,5
1773,10,Saturday,2019-11-23,19:40:00,Al-Ahli,Al-Faisaly,3,1,7964,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,103900,Yes,Night,Yes,3,4
1774,10,Sunday,2019-11-24,17:30:00,Al-Ettifaq,Al-Ittihad,1,2,11217,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,4000000,Yes,Night,No,11,13
1775,10,Sunday,2019-11-24,18:20:00,Al-Wehda,Al-Nassr,1,0,10450,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,3100000,Yes,Night,No,7,2
1776,11,Thursday,2019-12-12,15:20:00,Al-Hazem,Abha,2,3,4431,Al-Hazm Club Stadium,43.50235,25.862347,3000,49700,56800,Yes,Daytime,Yes,8,9
1777,11,Thursday,2019-12-12,17:45:00,Al-Shabab,Al-Raed,3,4,1160,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,149200,Yes,Night,Yes,7,10
1778,11,Thursday,2019-12-12,19:45:00,Al-Wehda,Al-Adalah,2,0,4750,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,25400,Yes,Night,Yes,5,14
1779,11,Friday,2019-12-13,17:30:00,Al-Ettifaq,Al-Fateh,1,0,2860,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,161100,Yes,Night,Yes,13,15
1780,11,Friday,2019-12-13,19:45:00,Al-Nassr,Al-Taawoun,2,1,15297,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,208700,Yes,Night,Yes,3,4
1781,11,Saturday,2019-12-14,15:35:00,Damac,Al-Fayha,2,1,2136,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,72400,70800,Yes,Daytime,Yes,16,11
1782,11,Saturday,2019-12-14,19:45:00,Al-Ittihad,Al-Faisaly,1,2,8452,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,103900,Yes,Night,Yes,12,6
1783,12,Thursday,2019-12-19,15:15:00,Al-Fayha,Al-Ittihad,4,1,2586,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,4000000,Yes,Daytime,Yes,12,13
1784,12,Thursday,2019-12-19,15:40:00,Abha,Al-Shabab,2,0,1218,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,56800,414900,Yes,Daytime,Yes,8,9
1785,12,Thursday,2019-12-19,17:35:00,Al-Adalah,Al-Nassr,0,3,9299,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,25400,3100000,Yes,Night,Yes,14,2
1786,12,Thursday,2019-12-19,17:55:00,Al-Taawoun,Al-Wehda,2,1,1545,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,226600,Yes,Night,Yes,6,3
1787,12,Thursday,2019-12-19,19:50:00,Al-Ahli,Damac,5,1,6325,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,72400,Yes,Night,Yes,2,15
1788,12,Friday,2019-12-20,17:35:00,Al-Fateh,Al-Hazem,2,1,2007,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,49700,Yes,Night,Yes,16,10
1789,12,Saturday,2019-12-21,15:20:00,Al-Raed,Al-Ettifaq,3,2,1408,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,226500,Yes,Daytime,Yes,7,11
1790,13,Thursday,2019-12-26,17:55:00,Al-Raed,Al-Adalah,1,0,2980,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,25400,Yes,Night,Yes,7,14
1791,13,Thursday,2019-12-26,19:50:00,Al-Hazem,Al-Hilal,1,1,8057,Al-Hazm Club Stadium,43.50235,25.862347,3000,49700,9600000,Yes,Night,Yes,11,1
1792,13,Friday,2019-12-27,19:50:00,Al-Wehda,Al-Faisaly,1,0,5411,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,103900,Yes,Night,Yes,6,5
1793,13,Saturday,2019-12-28,15:20:00,Al-Fayha,Al-Nassr,1,4,4042,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,3100000,Yes,Daytime,Yes,9,2
1794,13,Saturday,2019-12-28,15:40:00,Abha,Damac,3,2,1375,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,56800,72400,Yes,Daytime,Yes,8,16
1795,13,Saturday,2019-12-28,17:35:00,Al-Ettifaq,Al-Taawoun,1,0,2445,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,208700,Yes,Night,Yes,12,4
1796,13,Saturday,2019-12-28,17:50:00,Al-Shabab,Al-Ahli,1,0,11746,King Fahad International Stadium,46.839236,24.788206,67000,414900,2000000,Yes,Night,Yes,10,4
1797,13,Saturday,2019-12-28,19:50:00,Al-Ittihad,Al-Fateh,1,1,2455,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,161100,Yes,Night,Yes,13,14
1798,10,Monday,2019-12-30,17:55:00,Al-Hilal,Al-Adalah,7,0,15631,King Saud University Stadium,46.626176,24.73015,25000,9600000,25400,Yes,Night,No,1,15
1799,11,Tuesday,2020-01-07,20:00:00,Al-Hilal,Al-Ahli,3,1,21543,King Saud University Stadium,46.626176,24.73015,25000,9600000,2000000,Yes,Night,No,1,3
1800,14,Thursday,2020-01-09,17:45:00,Al-Adalah,Al-Fayha,1,1,9315,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,25400,70800,Yes,Night,Yes,15,11
1801,14,Friday,2020-01-10,15:35:00,Al-Hazem,Al-Shabab,0,1,3125,Al-Hazm Club Stadium,43.50235,25.862347,3000,49700,414900,Yes,Daytime,Yes,12,9
1802,14,Friday,2020-01-10,18:05:00,Al-Taawoun,Al-Fateh,2,1,1678,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,161100,Yes,Night,Yes,7,14
1803,14,Friday,2020-01-10,20:05:00,Al-Nassr,Al-Ittihad,1,1,17078,King Fahad International Stadium,46.839236,24.788206,67000,3100000,4000000,Yes,Night,Yes,1,13
1804,14,Saturday,2020-01-11,15:50:00,Damac,Al-Ettifaq,2,2,1320,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,72400,226500,Yes,Daytime,Yes,16,10
1805,14,Saturday,2020-01-11,18:05:00,Al-Faisaly,Al-Raed,0,1,3664,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,149200,Yes,Night,Yes,5,6
1806,14,Saturday,2020-01-11,20:05:00,Al-Hilal,Al-Wehda,3,1,20192,King Saud University Stadium,46.626176,24.73015,25000,9600000,226600,Yes,Night,Yes,1,3
1807,14,Monday,2020-01-13,20:05:00,Al-Ahli,Abha,3,1,12055,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,56800,Yes,Night,No,4,5
1808,12,Monday,2020-01-20,18:10:00,Al-Faisaly,Al-Hilal,2,2,4710,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,9600000,Yes,Night,No,8,2
1809,15,Thursday,2020-01-23,17:55:00,Al-Fateh,Damac,0,0,12290,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,72400,Yes,Night,Yes,14,16
1810,15,Thursday,2020-01-23,20:10:00,Al-Raed,Al-Ahli,1,2,4148,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,2000000,Yes,Night,Yes,4,3
1811,15,Friday,2020-01-24,15:35:00,Al-Fayha,Al-Taawoun,2,2,4057,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,208700,Yes,Daytime,Yes,11,5
1812,15,Friday,2020-01-24,17:55:00,Al-Ettifaq,Al-Nassr,0,1,11710,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,3100000,Yes,Night,Yes,10,2
1813,15,Friday,2020-01-24,20:10:00,Al-Wehda,Al-Hazem,5,1,10141,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,49700,Yes,Night,Yes,6,12
1814,15,Saturday,2020-01-25,15:55:00,Abha,Al-Faisaly,0,1,581,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,56800,103900,Yes,Daytime,Yes,7,8
1815,15,Saturday,2020-01-25,18:10:00,Al-Shabab,Al-Hilal,0,0,12531,King Fahad International Stadium,46.839236,24.788206,67000,414900,9600000,Yes,Night,Yes,9,1
1816,15,Saturday,2020-01-25,20:10:00,Al-Ittihad,Al-Adalah,0,0,16912,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,25400,Yes,Night,Yes,13,15
1817,16,Thursday,2020-01-30,16:00:00,Damac,Al-Nassr,1,1,11250,Prince Sultan bin Abdul Aziz Stadium,42.597384,18.311279,20000,72400,3100000,Yes,Daytime,Yes,16,1
1818,16,Thursday,2020-01-30,18:00:00,Al-Ettifaq,Al-Wehda,3,1,2006,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,226600,Yes,Night,Yes,11,4
